DATE INITIATED,RAPID RESPONSE IDENTIFIER,AGENCY ASSIGNED,NAME,ADDRESS,CITY,COUNTY,NUMBER OF POSITIVE CASES REPORTED
10/28/2020,RR-6894,NMED,PVB FABRICATIONS INC,MOBILE WORKSITE,,HIDALGO,1
10/28/2020,RR-7116,NMED,SENNHEISER NEW MEXICO,5321 WILSHIRE AVE NE,ALBUQUERQUE,BERNALILLO,1
10/28/2020,RR-7171,NMED,DONA ANA COUNTY ASSESSOR,845 N MOTEL BLVD,LAS CRUCES,DONA ANA,1
10/28/2020,RR-7156,NMED,UNEMPLOYMENT INSURANCE TAX,226 S ALAMEDA BLVD,LAS CRUCES,DONA ANA,1
10/28/2020,RR-7224,NMED,WALMART SUPERCENTER,301 SAN MATEO BLVD SE,ALBUQUERQUE,BERNALILLO,1
10/28/2020,RR-7181,NMED,VILLAGE PARK,10200 2ND ST NW # OFF,ALBUQUERQUE,BERNALILLO,1
10/28/2020,RR-7212,NMED,AMERICAN LINEN SUPPLY,550 N CHURCH ST,LAS CRUCES,DONA ANA,1
10/28/2020,RR-7042,DHI,ADOBE INC,1843 SEXTON ST,LAS CRUCES,DONA ANA,1
10/28/2020,RR-7240,NMED,ALBUQUERQUE PUBLISHING CO,7777 JEFFERSON ST NE,ALBUQUERQUE,BERNALILLO,1
10/28/2020,RR-7038,NMED,BOTWIN EYE GROUP,444 SAINT MICHAELS DR # A,SANTA FE,SANTA FE,1
10/28/2020,RR-7032,ALTSD,BROOKDALE PLACE AT VALENCIA,300 VALENCIA DR SE,ALBUQUERQUE,BERNALILLO,1
10/28/2020,RR-7047,ALTSD,CASA ANGELINA LLC,9977 BUCKEYE ST NW,ALBUQUERQUE,BERNALILLO,1
10/28/2020,RR-7035,NMED,CIRCLE K,6300 CENTRAL AVE SE,ALBUQUERQUE,BERNALILLO,1
10/28/2020,RR-7019,DHI,COUNTRY CLUB MEDICAL CLINIC,5290 MCNUTT RD # 109,SANTA TERESA,DONA ANA,1
10/28/2020,RR-7024,DDSD,DEMING SENIOR CITIZENS,800 S GRANITE ST,DEMING,LUNA,1
10/28/2020,RR-7020,NMED,DION'S,2014 CERRILLOS RD,SANTA FE,SANTA FE,1
10/28/2020,RR-7045,NMED,EDDIE BAUER,10000 COORS BLVD NW # C-15,ALBUQUERQUE,BERNALILLO,1
10/28/2020,RR-7034,NMED,EL DORADO BAKERY,3041 ISLETA BLVD SW,ALBUQUERQUE,BERNALILLO,1
10/28/2020,RR-7031,NMED,FAMILY SMILES LLC,5505 CENTRAL AVE NE,ALBUQUERQUE,BERNALILLO,1
10/28/2020,RR-7018,ECECD,FOOTPRINTS OF LIFE CDC,713 PEEK ST,GRANTS,CIBOLA,1
10/28/2020,RR-7048,NMED,FRENCH BROTHERS,4101 COUNCIL OAK RD,LAS CRUCES,DONA ANA,1
10/28/2020,RR-7036,NMED,FRITO-LAY INC,4018 N DAL PASO ST,HOBBS,LEA,1
10/28/2020,RR-7025,NMED,GRANITE CONCEPTS,1208 SAINT FRANCIS LN,TAOS,TAOS,1
10/28/2020,RR-7023,NMED,JOHNNY'S SEPTIC TANK CO,2155 DONA ANA RD,LAS CRUCES,DONA ANA,1
10/28/2020,RR-7039,NMED,MAURICES,700 S TELSHOR BLVD # 1428,LAS CRUCES,DONA ANA,1
10/28/2020,RR-7030,NMED,MENTAL HEALTH RESOURCES,1005 S MONROE ST,TUCUMCARI,QUAY,1
10/28/2020,RR-7037,NMED,NORTHRIDGE ELECTRIC INC,328 RANCHITOS RD NW,LOS RANCHOS,BERNALILLO,1
10/28/2020,RR-7040,NMED,NUSENDA CREDIT UNION,7517 MONTGOMERY BLVD NE # A,ALBUQUERQUE,BERNALILLO,1
10/28/2020,RR-7022,DOH,PRESBYTERIAN CLINIC,4005 HIGH RESORT BLVD SE,RIO RANCHO,SANDOVAL,1
10/28/2020,RR-7017,PED,PUBLIC ACADEMY PERFORMING ARTS,11800 PRINCESS JEANNE AVE NE,ALBUQUERQUE,BERNALILLO,1
10/28/2020,RR-7043,NMED,SANTA FE MORTGAGE,459 CERRILLOS RD,SANTA FE,SANTA FE,1
10/28/2020,RR-7027,ECECD,WORKING MOTHERS DAY NURSERY,500 E BLAND ST,ROSWELL,CHAVES,1
10/28/2020,RR-7046,NMED,MURRAY HOTEL,200 W BROADWAY ST,SILVER CITY,GRANT,1
10/28/2020,RR-7044,NMED,STATE OF NEW MEXICO,300 DON GASPAR AVE,SANTA FE,SANTA FE,1
10/28/2020,RR-7029,NMED,MCDONALD'S CORP,1007 S SAINT FRANCIS DR,SANTA FE,SANTA FE,1
10/28/2020,RR-7028,NMED,BASIC ENERGY SVC,2404 W TEXAS AVE,EUNICE,LEA,1
10/28/2020,RR-7021,NMED,PIZZA HUT EXPRESS,2615 SAN MATEO BLVD NE,ALBUQUERQUE,BERNALILLO,1
10/28/2020,RR-7016,NMED,SI SENOR,1551 E AMADOR AVE,LAS CRUCES,DONA ANA,1
10/28/2020,RR-6921,NMED,GAS ANALYSIS SVC,2030 AFTON PL,FARMINGTON,SAN JUAN,1
10/28/2020,RR-7222,NMED,SAFEWAY,3540 E MAIN ST,FARMINGTON,SAN JUAN,1
10/28/2020,RR-6793,NMED,WALMART SUPERCENTER,1400 W MAIN ST,FARMINGTON,SAN JUAN,1
10/28/2020,RR-7139,NMED,WALMART SUPERCENTER,1400 W MAIN ST,FARMINGTON,SAN JUAN,1
10/27/2020,RR-6016,HED,NEW MEXICO STATE UNIVERSITY,1780 E UNIVERSITY AVE,LAS CRUCES,DONA ANA,3
10/27/2020,RR-5934,HED,NEW MEXICO STATE UNIVERSITY,1780 E UNIVERSITY AVE,LAS CRUCES,DONA ANA,1
10/27/2020,RR-5910,HED,NEW MEXICO STATE UNIVERSITY,1780 E UNIVERSITY AVE,LAS CRUCES,DONA ANA,1
10/27/2020,RR-5894,HED,NEW MEXICO STATE UNIVERSITY,1780 E UNIVERSITY AVE,LAS CRUCES,DONA ANA,1
10/27/2020,RR-5982,PED,LOVINGTON SCHOOL DISTRICT,18 W WASHINGTON AVE,LOVINGTON,LEA,10
10/27/2020,RR-5833,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,6
10/27/2020,RR-5932,HED,COMPUTER CAREER CTR A DIV,850 N TELSHOR BLVD # F-G,LAS CRUCES,DONA ANA,5
10/27/2020,RR-6080,DOH,CARLSBAD MEDICAL CTR,2430 W PIERCE ST,CARLSBAD,EDDY,4
10/27/2020,RR-5838,DHI,WHITE SANDS HEALTH CARE CTR,5715 N LOVINGTON HWY,HOBBS,LEA,4
10/27/2020,RR-8089,NMED,INSIGHT CONSTRUCTION LLC,3909 12TH ST NW,ALBUQUERQUE,BERNALILLO,3
10/27/2020,RR-8088,NMED,INSIGHT CONSTRUCTION LLC,3909 12TH ST NW,ALBUQUERQUE,BERNALILLO,3
10/27/2020,RR-5924,NMED,INSIGHT CONSTRUCTION LLC,3909 12TH ST NW,ALBUQUERQUE,BERNALILLO,3
10/27/2020,RR-6071,HED,NEW MEXICO STATE UNIV-CARLSBAD,1500 UNIVERSITY DR,CARLSBAD,EDDY,3
10/27/2020,RR-5930,ALTSD,WATERMARK AT CHERRY HLS,6901 SAN VICENTE AVE NE,ALBUQUERQUE,BERNALILLO,3
10/27/2020,RR-5965,NMED,WHEELCHAIRS & WALKERS,1204 COLUMBUS RD,DEMING,LUNA,3
10/27/2020,RR-6009,NMED,ANDIAMO,322 GARFIELD ST,SANTA FE,SANTA FE,2
10/27/2020,RR-6095,NMED,ANIMAL SERVICES CTR,3551 BATAAN MEMORIAL W,LAS CRUCES,DONA ANA,2
10/27/2020,RR-6010,NMED,ANN SILVA'S SEWING CTR,4520 ALEXANDER BLVD NE # B,ALBUQUERQUE,BERNALILLO,2
10/27/2020,RR-6102,ALTSD,ARTESIA HEALTHCARE & REHAB,1402 W GILCHRIST AVE,ARTESIA,EDDY,2
10/27/2020,RR-5981,ALTSD,BEAR CANYON REHAB CTR,5123 JUAN TABO BLVD NE,ALBUQUERQUE,BERNALILLO,2
10/27/2020,RR-6084,NMED,BUFFALO WILD WINGS GRILL & BAR,839 S WHITE SANDS BLVD,ALAMOGORDO,OTERO,2
10/27/2020,RR-5820,DOH,CARLSBAD MEDICAL CTR,2430 W PIERCE ST,CARLSBAD,EDDY,2
10/27/2020,RR-6759,NMED,CITY OF HOBBS,200 E BROADWAY ST,HOBBS,LEA,2
10/27/2020,RR-6002,NMED,CITY OF HOBBS,200 E BROADWAY ST,HOBBS,LEA,2
10/27/2020,RR-6753,NMED,FARWEST INSULATION CONTRACTING,5201 VENICE AVE NE # D,ALBUQUERQUE,BERNALILLO,2
10/27/2020,RR-5937,NMED,FARWEST INSULATION CONTRACTING,5201 VENICE AVE NE # D,ALBUQUERQUE,BERNALILLO,2
10/27/2020,RR-6031,DHI,FIRST CHOICE CMNTY HEALTHCARE,2001 CENTRO FAMILIAR BL SW # 1,ALBUQUERQUE,BERNALILLO,2
10/27/2020,RR-5897,NMED,GEORGE GANDY INSURANCE,710 N CANYON ST # 535,CARLSBAD,EDDY,2
10/27/2020,RR-5876,DHI,LIFE CARE OPTIONS,700 HIGHWAY 478,ANTHONY,DONA ANA,2
10/27/2020,RR-6760,NMED,MANDY'S SPECIAL FARM,7511 4TH ST NW,LOS RANCHOS,BERNALILLO,2
10/27/2020,RR-6065,NMED,MANDY'S SPECIAL FARM,7511 4TH ST NW,LOS RANCHOS,BERNALILLO,2
10/27/2020,RR-6004,NMED,MC DONALD'S,8601 CENTRAL AVE NE,ALBUQUERQUE,BERNALILLO,2
10/27/2020,RR-6022,NMED,MERCEDES-BENZ OF ALBUQUERQUE,8920 PAN AMERICAN FWY NE,ALBUQUERQUE,BERNALILLO,2
10/27/2020,RR-5843,ECECD,NOAH'S ARK LEARNING CTR,5605 BATAAN MEMORIAL W,LAS CRUCES,DONA ANA,2
10/27/2020,RR-6048,DOH,RECOVERY SERVICES OF NM-BERNCO DET CTR,100 DEPUTY DEAN MIERA DR SW,ALBUQUERQUE,BERNALILLO,2
10/27/2020,RR-5958,NMED,SAM'S CLUB,2711 N TELSHOR BLVD,LAS CRUCES,DONA ANA,2
10/27/2020,RR-5972,NMED,WALTER PARKER CO LLC,14810 CENTRAL AVE SE # 100,ALBUQUERQUE,BERNALILLO,2
10/27/2020,RR-5984,NMED,AAA NEW MEXICO,3991 E LOHMAN AVE # A,LAS CRUCES,DONA ANA,1
10/27/2020,RR-6040,DHI,ABANZA PERSONAL CARE,1717 LOUISIANA BLVD NE # 102,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5896,DHI,ABARIM HOME HEALTHCARE,11000 CANDELARIA RD NE # 102W,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-6061,DHI,ABQ URGENT CARE CTR,5150 JOURNAL CENTER BLVD NE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5957,NMED,ACCURATE CUSTOM INJECTION,2800 PURPLE SAGE,LOS LUNAS,VALENCIA,1
10/27/2020,RR-5950,NMED,ACCURATE CUSTOM INJECTION,2800 PURPLE SAGE,LOS LUNAS,VALENCIA,1
10/27/2020,RR-6038,DHI,ADDUS HEALTH CARE,324 MCKINLEY ST,ANTHONY,DONA ANA,1
10/27/2020,RR-6041,DHI,ADDUS HEALTH CARE,545 S COUNTY LINE DR # C,CHAPARRAL,DONA ANA,1
10/27/2020,RR-6042,DHI,ADDUS HOME CARE,3870 FOOTHILLS RD,LAS CRUCES,DONA ANA,1
10/27/2020,RR-6050,DOH,ADVANCED CARE HOSP-SOUTHERN NM,4451 E LOHMAN AVE,LAS CRUCES,DONA ANA,1
10/27/2020,RR-5871,ALTSD,ALBERTSONS,2551 E LOHMAN AVE,LAS CRUCES,DONA ANA,1
10/27/2020,RR-6028,NMED,ALBERTSONS,1285 EL PASEO RD,LAS CRUCES,DONA ANA,1
10/27/2020,RR-5883,NMED,ALBERTSONS MARKET,202 W CHURCH ST,CARLSBAD,EDDY,1
10/27/2020,RR-5997,NMED,ALBERTSONS MARKET,721 MECHEM DR,RUIDOSO,LINCOLN,1
10/27/2020,RR-6033,NMED,ALBERTSONS MARKET,721 MECHEM DR,RUIDOSO,LINCOLN,1
10/27/2020,RR-5985,NMED,ALBERTSONS MARKET,7101 WYOMING BLVD NE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5834,NMED,ALBUQUERQUE POLICE DEPT,800 LOUISIANA BLVD SE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-6024,DOH,ALTA VISTA REGIONAL HOSPITAL,104 LEGION DR,LAS VEGAS,SAN MIGUEL,1
10/27/2020,RR-6767,NMED,ALTO LAKES GOLF & COUNTRY CLUB,1 COUNTRY CLUB DR,ALTO,LINCOLN,1
10/27/2020,RR-5995,NMED,ANIMAL SERVICES CTR,3551 BATAAN MEMORIAL W,LAS CRUCES,DONA ANA,1
10/27/2020,RR-6052,NMED,APPLIED RESEARCH ASSOC INC,816 ROUTE 66,MORIARTY,TORRANCE,1
10/27/2020,RR-6091,PED,APS TRANSITION SVC,1100 CARDENAS DR SE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-6001,NMED,ARTESIA POLICE DEPT,3300 W MAIN ST # E,ARTESIA,EDDY,1
10/27/2020,RR-5886,NMED,ARTESIA RACQUET & HEALTH CLUB,110 S 4TH ST,ARTESIA,EDDY,1
10/27/2020,RR-5869,NMED,ARTHRITIS & MEDICAL CTR,1600 W 21ST ST # B,CLOVIS,CURRY,1
10/27/2020,RR-6068,DDSD,ASPIRE DEVELOPMENTAL SVC LLC,500 N MAIN ST,ROSWELL,CHAVES,1
10/27/2020,RR-5848,NMED,AZTEC ELECTRICAL DEPT,402 S LIGHT PLANT RD,AZTEC,SAN JUAN,1
10/27/2020,RR-6019,NMED,B & D INDUSTRIES INC,9720 BELL AVE SE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5992,NMED,B S R DISTRIBUTING INC,8724 ALAMEDA PARK DR NE # F,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5849,NMED,BALL AEROSPACE & TECHNOLOGIES CORP,2201 BUENA VISTA DR SE #100,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-6006,PED,BELEN CONSOLIDATED SCHOOLS,520 N MAIN ST,BELEN,VALENCIA,1
10/27/2020,RR-5875,DHI,BEN ARCHER HEALTH CTR,125 CHAPARREL BLVD NW,DEMING,LUNA,1
10/27/2020,RR-5870,DHI,BEN ARCHER HEALTH CTR,12080 LB LINDBECK RD,RADIUM SPRINGS,DONA ANA,1
10/27/2020,RR-5878,DHI,BEN ARCHER HEALTH CTR,1960 N DATE ST,TRUTH OR CNSQNCS,SIERRA,1
10/27/2020,RR-5872,DHI,BEN ARCHER HEALTH CTR,1960 N DATE ST,TRUTH OR CNSQNCS,SIERRA,1
10/27/2020,RR-6101,NMED,BLAKE'S LOTABURGER,641 COORS BLVD NW,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-6056,PED,BOOKER T WASHINGTON ELEMENTARY SCH,755 E CHESTNUT AVE,LAS CRUCES,DONA ANA,1
10/27/2020,RR-6030,NMED,BREWER OIL,2601 W MAIN ST,ARTESIA,EDDY,1
10/27/2020,RR-6003,ALTSD,BROOKDALE HOME HEALTH,300 VALENCIA DR SE # 111,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-6755,NMED,BUILDERS SOURCE INC,308 MENAUL BLVD NE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-6055,NMED,BUILDERS SOURCE INC,308 MENAUL BLVD NE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-6044,NMED,BUREAU OF TRUST FUNDS ADMINSTRATION,4400 MASTHEAD ST NE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5877,NMED,BURGOS GROUP,328 RANCHITOS RD NW,LOS RANCHOS,BERNALILLO,1
10/27/2020,RR-6074,NMED,CABELA'S,5151 LANG AVE NE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-6081,NMED,CAFE FINA,624 OLD LAS VEGAS HWY,SANTA FE,SANTA FE,1
10/27/2020,RR-5916,DOH,CARLSBAD MEDICAL CTR,2430 W PIERCE ST,CARLSBAD,EDDY,1
10/27/2020,RR-5901,NMED,CHALMERS FORD,2500 RIO RANCHO DR SE,RIO RANCHO,SANDOVAL,1
10/27/2020,RR-5940,NMED,CHAMPION MOTORSPORTS,2801 W 2ND ST,ROSWELL,CHAVES,1
10/27/2020,RR-5837,NMED,CHAPARRAL MATERIALS,5946 AGUA FRIA ST,SANTA FE,SANTA FE,1
10/27/2020,RR-6096,PED,CHAPARRAL MIDDLE SCHOOL,290 E LISA DR,CHAPARRAL,DONA ANA,1
10/27/2020,RR-5987,NMED,CHEESECAKE FACTORY,6600 MENAUL BLVD NE # 600,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5920,NMED,CHERRY HILLS DENTAL,7007 WYOMING BLVD NE # A4,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-6011,NMED,CHICK-FIL-A,8110 SAN PEDRO DR NE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5855,CYFD,CONFIDENTIAL,CONFIDENTIAL,LOS ALAMOS,LOS ALAMOS,1
10/27/2020,RR-6079,NMED,CITY OF LAS CRUCES,700 N MAIN ST,LAS CRUCES,DONA ANA,1
10/27/2020,RR-5882,NMED,CITY OF LAS CRUCES POLICE DEPT,217 E PICACHO AVE,LAS CRUCES,DONA ANA,1
10/27/2020,RR-5902,PED,CLEVELAND HIGH SCHOOL,4800 CLEVELAND HEIGHTS RD NE,RIO RANCHO,SANDOVAL,1
10/27/2020,RR-5971,PED,CLOVIS HIGH SCH FRESHMAN CMPS,1400 CAMEO ST,CLOVIS,CURRY,1
10/27/2020,RR-5881,DHI,COMFORT KEEPERS,1410 S MAIN ST,ROSWELL,CHAVES,1
10/27/2020,RR-5954,NMED,COMMSCOPE CONNECTIVITY,101 LINDBERGH DR,SANTA TERESA,DONA ANA,1
10/27/2020,RR-6090,NMED,CRRUA WASTE WATER,1000 MCNUTT RD,SANTA TERESA,DONA ANA,1
10/27/2020,RR-5979,NMED,CURRY COUNTY MAINTENANCE DEPT,417 GIDDING ST # 100,CLOVIS,CURRY,1
10/27/2020,RR-5919,NMED,CYRACOM INTERNATIONAL,2303 DIVOT AVE #1,LAS CRUCES,DONA ANA,1
10/27/2020,RR-6020,NMED,D & R TANK CO,1210 PROSPERITY AVE SE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5998,NMED,DA INC,100 LINDBERGH DR,SANTA TERESA,DONA ANA,1
10/27/2020,RR-6758,NMED,DEMING MANUFACTURED HOMES LLC,100 TAPIA RD SE,DEMING,LUNA,1
10/27/2020,RR-5891,NMED,DEMING MANUFACTURED HOMES LLC,100 TAPIA RD SE,DEMING,LUNA,1
10/27/2020,RR-6069,NMED,DEMING MANUFACTURED HOMES LLC,100 TAPIA RD SE,DEMING,LUNA,1
10/27/2020,RR-6060,PED,DEMING SCHOOL DISTRICT,1001 S DIAMOND AVE,DEMING,LUNA,1
10/27/2020,RR-6059,PED,DEMING SCHOOL DISTRICT,1001 S DIAMOND AVE,DEMING,LUNA,1
10/27/2020,RR-5952,PED,DEMING SCHOOL DISTRICT,1001 S DIAMOND AVE,DEMING,LUNA,1
10/27/2020,RR-5953,PED,DEMING SCHOOL DISTRICT,1001 S DIAMOND AVE,DEMING,LUNA,1
10/27/2020,RR-6067,PED,DEMING SCHOOL DISTRICT,1001 S DIAMOND AVE,DEMING,LUNA,1
10/27/2020,RR-6062,PED,DEMING SCHOOL DISTRICT,1001 S DIAMOND AVE,DEMING,LUNA,1
10/27/2020,RR-5863,ALTSD,DESERT SPRINGS NURSING & REHAB,1701 N TURNER ST,HOBBS,LEA,1
10/27/2020,RR-5975,NMED,DEVON ENERGY CORP,6488 SEVEN RIVERS HWY,ARTESIA,EDDY,1
10/27/2020,RR-6047,NMED,DK,5720 ZUNI RD SE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-6757,NMED,DYNAMIC COMMUNICATIONS INC,2015 WYOMING BLVD NE # H,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5888,NMED,DYNAMIC COMMUNICATIONS INC,2015 WYOMING BLVD NE # H,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5976,HED,EASTERN NM UNIVERSITY-ROSWELL,52 UNIVERSITY BLVD,ROSWELL,CHAVES,1
10/27/2020,RR-5947,DOH,EATING DISORDERS TREATMENT CTR,1520 TRAMWAY BLVD NE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5969,NMED,EDDY COUNTY ROAD DEPT,410 E DERRICK RD,CARLSBAD,EDDY,1
10/27/2020,RR-5961,NMED,EDDY COUNTY ROAD DEPT,410 E DERRICK RD,CARLSBAD,EDDY,1
10/27/2020,RR-5964,PED,EDWARD GONZALES ELEMENTARY,554 90TH ST SW,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-6027,PED,EL DORADO ELEMENTARY SCHOOL,2 AVENIDA TORREON,SANTA FE,SANTA FE,1
10/27/2020,RR-6093,NMED,EL PASO ELECTRIC CO,555 COMPRESS,LAS CRUCES,DONA ANA,1
10/27/2020,RR-6087,NMED,ELDORADO HOTEL & SPA,309 W SAN FRANCISCO ST,SANTA FE,SANTA FE,1
10/27/2020,RR-6029,DDSD,ENMRSH INC,2700 E 7TH ST,CLOVIS,CURRY,1
10/27/2020,RR-6058,NMED,ENTERPRISE RENT-A-CAR,1611 SAINT MICHAELS DR,SANTA FE,SANTA FE,1
10/27/2020,RR-6066,NMED,FIRST AMERICAN BANK,303 W MAIN ST,ARTESIA,EDDY,1
10/27/2020,RR-5827,NMED,FULKERSON PLUMBING INC,1600 W 2ND ST,ROSWELL,CHAVES,1
10/27/2020,RR-5991,NMED,FXI INC,2500 AIRPORT RD,SANTA TERESA,DONA ANA,1
10/27/2020,RR-6099,PED,GADSDEN INDEPENDENT SCH DIST,1325 W WASHINGTON,ANTHONY,DONA ANA,1
10/27/2020,RR-5912,ECECD,GALLUP HEADSTART PROGRAM,310 E MALONEY AVE,GALLUP,MC KINLEY,1
10/27/2020,RR-6097,ALTSD,GENESIS HEALTHCARE CENTER,8100 PALOMAS AVE NE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5836,DHI,GUIDANCE CENTER OF LEA COUNTY,920 W BROADWAY ST,HOBBS,LEA,1
10/27/2020,RR-6083,NMED,H O CONSTRUCTION,118 LLANO DEL SUR SE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5890,NMED,HEADS UP LANDSCAPE CONTRACTORS,7525 2ND ST NW,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5942,NMED,HEALTH DEPARTMENT,215 S SILVER AVE,DEMING,LUNA,1
10/27/2020,RR-5928,NMED,HEI INC,3800 VASSAR DR NE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5946,DHI,HIDALGO MEDICAL SVC,530 DE MOSS ST,LORDSBURG,HIDALGO,1
10/27/2020,RR-5853,PED,HIGHLAND ELEMENTARY SCHOOL,100 E PLAINS AVE,CLOVIS,CURRY,1
10/27/2020,RR-5859,NMED,HIGHLAND RENT ALL,8702 MENAUL BLVD NE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5895,NMED,HILCORP,382 ROAD 3100,AZTEC,SAN JUAN,1
10/27/2020,RR-6763,NMED,HILTON HOME 2 SUITES ALAMOGORDO,3450 MESA VILLAGE DR,ALAMOGORDO,OTERO,1
10/27/2020,RR-5880,NMED,HILTON HOME 2 SUITES ALAMOGORDO,3450 MESA VILLAGE DR,ALAMOGORDO,OTERO,1
10/27/2020,RR-5899,PED,HOBBS MUNICIPAL SCHOOLS,1500 N HOUSTON ST,HOBBS,LEA,1
10/27/2020,RR-5978,NMED,HOBBY LOBBY,10000 COORS BYPASS NW # B,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5983,NMED,HOBBY LOBBY,1810 N TURNER ST,HOBBS,LEA,1
10/27/2020,RR-5900,NMED,HOLLYFRONTIER CORP,501 E MAIN ST,ARTESIA,EDDY,1
10/27/2020,RR-5943,NMED,HOME DEPOT,200 EUBANK BLVD SE # B,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5922,NMED,HOME DEPOT,2820 COORS BLVD NW,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-6057,NMED,HOOTERS,4601 SAN MATEO BLVD NE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-6088,NMED,INN & SPA AT LORETTO,211 OLD SANTA FE TRL,SANTA FE,SANTA FE,1
10/27/2020,RR-5989,DHI,INTERIM HEALTH CARE,726 E MICHIGAN DR # 130,HOBBS,LEA,1
10/27/2020,RR-5868,NMED,J H ROSE LOGISTICS LLC,4950 AVENIDA CREEL,ANTHONY,DONA ANA,1
10/27/2020,RR-5994,NMED,JABIL INC,3801 UNIVSERITY BLVD SE,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5856,CYFD,CONFIDENTIAL,CONFIDENTIAL,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5832,NMED,JACK JOHNSON EXCAVATING,103 WAPITI WAY,ALTO,LINCOLN,1
10/27/2020,RR-5823,NMED,JIFFY LUBE,800 EL PASEO RD,LAS CRUCES,DONA ANA,1
10/27/2020,RR-5973,NMED,JL GRAY CO INC,400 W FLORIDA ST,DEMING,LUNA,1
10/27/2020,RR-6754,NMED,KIRKMEYER ELECTRIC INC,2024 N DEL PASO ST,HOBBS,LEA,1
10/27/2020,RR-5993,NMED,KIRKMEYER ELECTRIC INC,2024 N DEL PASO ST,HOBBS,LEA,1
10/27/2020,RR-5917,NMED,L & R WELL SVC,2004 S 1ST ST,ARTESIA,EDDY,1
10/27/2020,RR-5951,DHI,LA CLINICA DE FAMILIA,855 ANTHONY DR,ANTHONY,DONA ANA,1
10/27/2020,RR-5915,DHI,LA CLINICA DE FAMILIA,385 CALLE DE ALEGRA # C,LAS CRUCES,DONA ANA,1
10/27/2020,RR-5879,DHI,LAS CRUCES COMPREHENSIVE REHAB,4151 CAMINO COYOTE,LAS CRUCES,DONA ANA,1
10/27/2020,RR-5949,NMED,LAS CRUCES WATER RESOURCES,680 N MOTEL BLVD,LAS CRUCES,DONA ANA,1
10/27/2020,RR-6000,NMED,LAS VEGAS CITY CLERK,1700 N GRAND AVE,LAS VEGAS,SAN MIGUEL,1
10/27/2020,RR-5884,PED,LBJ MIDDLE SCHOOL,8101 RAINBOW BLVD NW,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5996,NMED,LE ELECTRIC INC,4558 GERALD DR,LAS CRUCES,DONA ANA,1
10/27/2020,RR-6085,NMED,LEIDOS,400 TIJERAS ST NW #600,ALBUQUERQUE,BERNALILLO,1
10/27/2020,RR-5885,PED,LINDSEY-STEINER ELEMENTARY,1000 N AVENUE M,PORTALES,ROOSEVELT,1
10/27/2020,RR-5867,DHI,LIN-MAR INC,315 N 1ST ST # A,LOVINGTON,LEA,1
10/27/2020,RR-5959,ECECD,LITTLE PLAYMATES,4190 CAMINO COYOTE,LAS CRUCES,DONA ANA,1
10/27/2020,RR-5921,DOH,LOS ALAMOS NATIONAL LABORATORY,PO BOX 1663,LOS ALAMOS,LOS ALAMOS,1
10/27/2020,RR-5918,DOH,LOS ALAMOS NATIONAL LABORATORY,PO BOX 1663,LOS ALAMOS,LOS ALAMOS,1
10/27/2020,RR-6072,DOH,LOS ALAMOS NATIONAL LABORATORY,PO BOX 1663,LOS ALAMOS,LOS ALAMOS,1
