,Unnamed: 0,best_match_score,__id_left,__id_right,DATE INITIATED,RAPID RESPONSE IDENTIFIER,AGENCY ASSIGNED,NAME,ADDRESS,CITY,COUNTY,NUMBER OF POSITIVE CASES REPORTED,full address state,RID,UPA #,Estab Name,Site Address 1,Site Address 2,Site City,Site State,Site Zip,Site County,Primary/Site NAICS,UPA Receipt Date,Receipt Type,Formality,Insp #,Hazard Desc & Location,# Alleged Hazards/ Emp Exposed,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,full address fed,geocodes_match,state_latlong,fed_latlong,state_place_id,fed_place_id,state_gmaps_query,fed_gmaps_query
623,54981,0.41646313319941647,1079_left,41_right,1/29/2021,RR-00036783,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,1,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
624,1243533,0.41646313319941647,24584_left,41_right,11/10/2020,RR-00010689,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,7,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
625,1434931,0.41646313319941647,28353_left,41_right,10/30/2020,RR-7470,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,1,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
626,192673,0.41646313319941647,3813_left,41_right,1/14/2021,RR-00034129,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,4,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
627,86740,0.41646313319941647,1706_left,41_right,1/25/2021,RR-00036047,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,1,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
628,837586,0.41646313319941647,16629_left,41_right,11/30/2020,RR-00019774,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,1,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
629,927553,0.41646313319941647,18405_left,41_right,11/24/2020,RR-00017671,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,18,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
630,334028,0.41646313319941647,6597_left,41_right,1/4/2021,RR-00030697,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,6,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
631,111073,0.41646313319941647,2185_left,41_right,1/22/2021,RR-00035662,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,3,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
632,664176,0.41646313319941647,13203_left,41_right,12/9/2020,RR-00023724,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,11,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
633,1580377,0.41646313319941647,31216_left,41_right,10/15/2020,RR-3798,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,1,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
634,649986,0.41646313319941647,12926_left,41_right,12/10/2020,RR-00024178,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,11,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
635,1300305,0.41646313319941647,25686_left,41_right,11/7/2020,RR-10043,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,7,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
636,698669,0.41646313319941647,13880_left,41_right,12/8/2020,RR-00023105,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,16,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
637,1351821,0.41646313319941647,26704_left,41_right,11/4/2020,RR-9092,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,9,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
638,1601012,0.41646313319941647,31633_left,41_right,10/11/2020,RR-3401,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,1,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
639,859369,0.41646313319941647,17046_left,41_right,11/29/2020,RR-00019424,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,15,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
640,1549406,0.41646313319941647,30609_left,41_right,10/19/2020,RR-4364,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,2,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
641,406424,0.41646313319941647,8053_left,41_right,12/29/2020,RR-00029298,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,3,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
642,859370,0.41646313319941647,17047_left,41_right,11/29/2020,RR-00019314,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,14,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
643,1224065,0.41646313319941647,24202_left,41_right,11/11/2020,RR-00011685,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,4,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
644,120550,0.41646313319941647,2374_left,41_right,1/21/2021,RR-00035461,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,4,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
645,1351822,0.41646313319941647,26705_left,41_right,11/4/2020,RR-8810,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,8,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
646,157888,0.41646313319941647,3132_left,41_right,1/17/2021,RR-00034627,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,6,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
647,40410,0.41646313319941647,782_left,41_right,2/2/2021,RR-00037228,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,2,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
